name;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;id;uri;track_href;analysis_url;duration_ms;time_signature
Aftertaste;0.786;0.869;1;-4.763;1;0.0692;0.133;7.32e-06;0.0948;0.409;123.054;audio_features;6n0rhPWs1KpjnFg3WQRNZn;spotify:track:6n0rhPWs1KpjnFg3WQRNZn;https://api.spotify.com/v1/tracks/6n0rhPWs1KpjnFg3WQRNZn;https://api.spotify.com/v1/audio-analysis/6n0rhPWs1KpjnFg3WQRNZn;197082;4
Colors;0.512;0.812;1;-4.809;1;0.0617;0.0534;0.0;0.092;0.521;100.02;audio_features;1TnUURhehaoMWKAqQtirm6;spotify:track:1TnUURhehaoMWKAqQtirm6;https://api.spotify.com/v1/tracks/1TnUURhehaoMWKAqQtirm6;https://api.spotify.com/v1/audio-analysis/1TnUURhehaoMWKAqQtirm6;249500;4
Scooby Doo Pa Pa;0.909;0.755;10;-2.59;0;0.236;0.042;0.00121;0.106;0.638;120.948;audio_features;20gGDikkrfmLU0SAvljr8d;spotify:track:20gGDikkrfmLU0SAvljr8d;https://api.spotify.com/v1/tracks/20gGDikkrfmLU0SAvljr8d;https://api.spotify.com/v1/audio-analysis/20gGDikkrfmLU0SAvljr8d;145972;4
This Town (feat. Sasha Sloan);0.736;0.449;10;-7.956;0;0.0633;0.506;6.63e-05;0.117;0.487;147.971;audio_features;4aSfgWmRa9KsISD4Jmx7QB;spotify:track:4aSfgWmRa9KsISD4Jmx7QB;https://api.spotify.com/v1/tracks/4aSfgWmRa9KsISD4Jmx7QB;https://api.spotify.com/v1/audio-analysis/4aSfgWmRa9KsISD4Jmx7QB;202280;4
Focus;0.672;0.876;6;-6.036;1;0.244;0.266;0.0;0.444;0.79;100.018;audio_features;1cdzfFjEbUbgTm5nv3FgXR;spotify:track:1cdzfFjEbUbgTm5nv3FgXR;https://api.spotify.com/v1/tracks/1cdzfFjEbUbgTm5nv3FgXR;https://api.spotify.com/v1/audio-analysis/1cdzfFjEbUbgTm5nv3FgXR;211360;4
Pepper Spray;0.699;0.683;8;-9.207;1;0.0355;0.00326;0.929;0.298;0.71;107.013;audio_features;1JHOSnwuoQuCIoxAgciV25;spotify:track:1JHOSnwuoQuCIoxAgciV25;https://api.spotify.com/v1/tracks/1JHOSnwuoQuCIoxAgciV25;https://api.spotify.com/v1/audio-analysis/1JHOSnwuoQuCIoxAgciV25;94768;4
Oi Tudo Bem, Maravilha;0.843;0.818;1;-2.406;1;0.184;0.00418;0.0;0.107;0.735;131.045;audio_features;3jecMfs5D0q652Co8wXNDs;spotify:track:3jecMfs5D0q652Co8wXNDs;https://api.spotify.com/v1/tracks/3jecMfs5D0q652Co8wXNDs;https://api.spotify.com/v1/audio-analysis/3jecMfs5D0q652Co8wXNDs;186932;4
Bang Bang;0.706;0.786;0;-3.417;0;0.0909;0.26;0.0;0.38;0.749;150.035;audio_features;0puf9yIluy9W0vpMEUoAnN;spotify:track:0puf9yIluy9W0vpMEUoAnN;https://api.spotify.com/v1/tracks/0puf9yIluy9W0vpMEUoAnN;https://api.spotify.com/v1/audio-analysis/0puf9yIluy9W0vpMEUoAnN;199387;4
4 e 21;0.79;0.685;0;-6.453;1;0.427;0.186;0.0;0.338;0.847;91.214;audio_features;764cpt46ldpCF4Auqg2WXw;spotify:track:764cpt46ldpCF4Auqg2WXw;https://api.spotify.com/v1/tracks/764cpt46ldpCF4Auqg2WXw;https://api.spotify.com/v1/audio-analysis/764cpt46ldpCF4Auqg2WXw;256942;4
Sundown (feat. WizKid);0.638;0.647;10;-6.866;1;0.169;0.0288;1.78e-06;0.0712;0.273;103.836;audio_features;1yQ8woSt5tJ7pGJyQGuc2q;spotify:track:1yQ8woSt5tJ7pGJyQGuc2q;https://api.spotify.com/v1/tracks/1yQ8woSt5tJ7pGJyQGuc2q;https://api.spotify.com/v1/audio-analysis/1yQ8woSt5tJ7pGJyQGuc2q;205773;4
Call 911;0.544;0.535;8;-7.306;0;0.219;0.278;0.0;0.124;0.347;110.748;audio_features;023uwSNZjqRpulKkwOGYxn;spotify:track:023uwSNZjqRpulKkwOGYxn;https://api.spotify.com/v1/tracks/023uwSNZjqRpulKkwOGYxn;https://api.spotify.com/v1/audio-analysis/023uwSNZjqRpulKkwOGYxn;180000;4
Addicted to You;0.569;0.785;1;-4.057;0;0.0457;0.0505;1.12e-06;0.086;0.303;128.031;audio_features;5GayeBzzXIEl6fY0cP42Z1;spotify:track:5GayeBzzXIEl6fY0cP42Z1;https://api.spotify.com/v1/tracks/5GayeBzzXIEl6fY0cP42Z1;https://api.spotify.com/v1/audio-analysis/5GayeBzzXIEl6fY0cP42Z1;148387;4
They Don't Know;0.512;0.754;0;-6.031;1;0.0549;0.135;0.0;0.0881;0.336;147.89;audio_features;72C7aUQECOhNtnD0AC36ua;spotify:track:72C7aUQECOhNtnD0AC36ua;https://api.spotify.com/v1/tracks/72C7aUQECOhNtnD0AC36ua;https://api.spotify.com/v1/audio-analysis/72C7aUQECOhNtnD0AC36ua;201693;4
At My Best (feat. Hailee Steinfeld);0.524;0.772;7;-6.696;0;0.152;0.00273;0.000169;0.224;0.237;169.855;audio_features;77lGafvlU68CeHgB2pkHC9;spotify:track:77lGafvlU68CeHgB2pkHC9;https://api.spotify.com/v1/tracks/77lGafvlU68CeHgB2pkHC9;https://api.spotify.com/v1/audio-analysis/77lGafvlU68CeHgB2pkHC9;199973;4
Stay With Me;0.418;0.42;0;-6.444;1;0.0414;0.588;6.39e-05;0.11;0.184;84.094;audio_features;5Nm9ERjJZ5oyfXZTECKmRt;spotify:track:5Nm9ERjJZ5oyfXZTECKmRt;https://api.spotify.com/v1/tracks/5Nm9ERjJZ5oyfXZTECKmRt;https://api.spotify.com/v1/audio-analysis/5Nm9ERjJZ5oyfXZTECKmRt;172724;4
Cara Bacana;0.599;0.512;4;-2.578;1;0.0641;0.0711;0.0;0.0816;0.725;87.838;audio_features;4BjPsq3MXBNo4Qxg40igEr;spotify:track:4BjPsq3MXBNo4Qxg40igEr;https://api.spotify.com/v1/tracks/4BjPsq3MXBNo4Qxg40igEr;https://api.spotify.com/v1/audio-analysis/4BjPsq3MXBNo4Qxg40igEr;232727;5
Acting Out;0.535;0.859;5;-3.39;0;0.0322;0.000262;7.31e-05;0.203;0.413;136.972;audio_features;2KwZpxCVZD0rYDavmA9CaF;spotify:track:2KwZpxCVZD0rYDavmA9CaF;https://api.spotify.com/v1/tracks/2KwZpxCVZD0rYDavmA9CaF;https://api.spotify.com/v1/audio-analysis/2KwZpxCVZD0rYDavmA9CaF;226133;4
Tell Me Something I Don't Know;0.611;0.936;7;-3.697;0;0.11;0.0309;0.0;0.12;0.697;144.901;audio_features;1UXBbmjIrxjckrbv5EfSVT;spotify:track:1UXBbmjIrxjckrbv5EfSVT;https://api.spotify.com/v1/tracks/1UXBbmjIrxjckrbv5EfSVT;https://api.spotify.com/v1/audio-analysis/1UXBbmjIrxjckrbv5EfSVT;201427;4
sweetener;0.721;0.459;4;-6.408;1;0.032;0.248;0.0;0.212;0.46;119.914;audio_features;70khXICDeTTxgYtw3EysKH;spotify:track:70khXICDeTTxgYtw3EysKH;https://api.spotify.com/v1/tracks/70khXICDeTTxgYtw3EysKH;https://api.spotify.com/v1/audio-analysis/70khXICDeTTxgYtw3EysKH;208493;4
Bom;0.778;0.596;0;-6.779;0;0.0644;0.747;0.0;0.203;0.868;107.905;audio_features;0HocIafyaS4C7rDGTJXYnj;spotify:track:0HocIafyaS4C7rDGTJXYnj;https://api.spotify.com/v1/tracks/0HocIafyaS4C7rDGTJXYnj;https://api.spotify.com/v1/audio-analysis/0HocIafyaS4C7rDGTJXYnj;210838;4
"A Whole New World (End Title) - From ""Aladdin""";0.302;0.414;2;-8.16;1;0.0319;0.0575;0.0;0.0861;0.105;110.508;audio_features;1iWHabUgUuuKLBa0TzTHfk;spotify:track:1iWHabUgUuuKLBa0TzTHfk;https://api.spotify.com/v1/tracks/1iWHabUgUuuKLBa0TzTHfk;https://api.spotify.com/v1/audio-analysis/1iWHabUgUuuKLBa0TzTHfk;242956;4
We Own The Night - Featuring Pixie Lott;0.728;0.742;5;-4.396;1;0.036;0.00221;2.32e-05;0.0617;0.467;108.032;audio_features;5B744DBLnMa2vysNMOqb4s;spotify:track:5B744DBLnMa2vysNMOqb4s;https://api.spotify.com/v1/tracks/5B744DBLnMa2vysNMOqb4s;https://api.spotify.com/v1/audio-analysis/5B744DBLnMa2vysNMOqb4s;227400;4
burning bridges;0.428;0.225;8;-14.926;1;0.029;0.226;0.000349;0.116;0.139;117.839;audio_features;7eevs3p1r2gE7EMHQ6NHmz;spotify:track:7eevs3p1r2gE7EMHQ6NHmz;https://api.spotify.com/v1/tracks/7eevs3p1r2gE7EMHQ6NHmz;https://api.spotify.com/v1/audio-analysis/7eevs3p1r2gE7EMHQ6NHmz;210333;4
Baile de Favela - Hardwell Radio Edit;0.666;0.964;6;-2.352;1;0.0365;0.00156;0.000562;0.358;0.509;130.041;audio_features;37IH11oCjAGrTbJndqQni3;spotify:track:37IH11oCjAGrTbJndqQni3;https://api.spotify.com/v1/tracks/37IH11oCjAGrTbJndqQni3;https://api.spotify.com/v1/audio-analysis/37IH11oCjAGrTbJndqQni3;154154;4
Heart Attack;0.504;0.785;8;-4.802;1;0.104;0.0738;0.0;0.239;0.502;173.968;audio_features;1V6gIisPpYqgFeWbMLI0bA;spotify:track:1V6gIisPpYqgFeWbMLI0bA;https://api.spotify.com/v1/tracks/1V6gIisPpYqgFeWbMLI0bA;https://api.spotify.com/v1/audio-analysis/1V6gIisPpYqgFeWbMLI0bA;210840;4
Havana (feat. Young Thug);0.765;0.523;2;-4.333;1;0.03;0.184;3.56e-05;0.132;0.394;104.988;audio_features;1rfofaqEpACxVEHIZBJe6W;spotify:track:1rfofaqEpACxVEHIZBJe6W;https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W;https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W;217307;4
Creatures Of The Night;0.68;0.49;6;-14.2;0;0.0255;0.694;0.14;0.077;0.575;107.227;audio_features;5xf6R723v4Usc5PTa1rSJ7;spotify:track:5xf6R723v4Usc5PTa1rSJ7;https://api.spotify.com/v1/tracks/5xf6R723v4Usc5PTa1rSJ7;https://api.spotify.com/v1/audio-analysis/5xf6R723v4Usc5PTa1rSJ7;250177;4
All Too Well;0.602;0.609;0;-7.803;1;0.0243;0.0382;0.0002;0.128;0.337;93.06;audio_features;6GNRkaWUB0Lwc19SdkTgx8;spotify:track:6GNRkaWUB0Lwc19SdkTgx8;https://api.spotify.com/v1/tracks/6GNRkaWUB0Lwc19SdkTgx8;https://api.spotify.com/v1/audio-analysis/6GNRkaWUB0Lwc19SdkTgx8;329160;4
Crazier;0.452;0.544;4;-5.423;1;0.0277;0.0631;5.33e-06;0.104;0.158;133.042;audio_features;5vyxXfD5gLlyPxGZMEjtmd;spotify:track:5vyxXfD5gLlyPxGZMEjtmd;https://api.spotify.com/v1/tracks/5vyxXfD5gLlyPxGZMEjtmd;https://api.spotify.com/v1/audio-analysis/5vyxXfD5gLlyPxGZMEjtmd;191947;3
OMG (feat. Quavo);0.655;0.576;5;-6.735;0;0.0536;0.0295;0.115;0.132;0.167;139.953;audio_features;4xBjsLUSjcx2h7PcRikpQp;spotify:track:4xBjsLUSjcx2h7PcRikpQp;https://api.spotify.com/v1/tracks/4xBjsLUSjcx2h7PcRikpQp;https://api.spotify.com/v1/audio-analysis/4xBjsLUSjcx2h7PcRikpQp;228893;4
Loyal to Me;0.837;0.587;1;-7.944;0;0.0962;0.12;0.0;0.0515;0.433;106.0;audio_features;3I3u1ToIan8l0FKA7wV1QO;spotify:track:3I3u1ToIan8l0FKA7wV1QO;https://api.spotify.com/v1/tracks/3I3u1ToIan8l0FKA7wV1QO;https://api.spotify.com/v1/audio-analysis/3I3u1ToIan8l0FKA7wV1QO;193453;4
Kid In Love;0.625;0.598;7;-7.085;1;0.0336;0.0271;0.0;0.15;0.369;85.011;audio_features;4Iz171BOalhbOxdlodJSJD;spotify:track:4Iz171BOalhbOxdlodJSJD;https://api.spotify.com/v1/tracks/4Iz171BOalhbOxdlodJSJD;https://api.spotify.com/v1/audio-analysis/4Iz171BOalhbOxdlodJSJD;225827;4
City of Birth;0.645;0.365;2;-13.607;0;0.0362;0.646;0.81;0.108;0.0788;97.975;audio_features;2Pj2yFxDkquiSIpfhSdzGz;spotify:track:2Pj2yFxDkquiSIpfhSdzGz;https://api.spotify.com/v1/tracks/2Pj2yFxDkquiSIpfhSdzGz;https://api.spotify.com/v1/audio-analysis/2Pj2yFxDkquiSIpfhSdzGz;245853;4
Temperamental Love;0.571;0.691;7;-4.783;0;0.53;0.104;0.0;0.0912;0.527;119.68;audio_features;1hOXSFfC5OiDPFOS0TLQr9;spotify:track:1hOXSFfC5OiDPFOS0TLQr9;https://api.spotify.com/v1/tracks/1hOXSFfC5OiDPFOS0TLQr9;https://api.spotify.com/v1/audio-analysis/1hOXSFfC5OiDPFOS0TLQr9;152244;5
Greenlight (feat. Flo Rida & LunchMoney Lewis);0.695;0.837;1;-5.617;0;0.281;0.245;0.0;0.367;0.639;115.067;audio_features;2q95XoeFGixx8b5LNF6Ey1;spotify:track:2q95XoeFGixx8b5LNF6Ey1;https://api.spotify.com/v1/tracks/2q95XoeFGixx8b5LNF6Ey1;https://api.spotify.com/v1/audio-analysis/2q95XoeFGixx8b5LNF6Ey1;244174;4
Crush;0.84;0.873;9;-4.826;0;0.124;0.733;0.0;0.131;0.857;130.029;audio_features;2eyW06Y1JXCJypNibu8wNA;spotify:track:2eyW06Y1JXCJypNibu8wNA;https://api.spotify.com/v1/tracks/2eyW06Y1JXCJypNibu8wNA;https://api.spotify.com/v1/audio-analysis/2eyW06Y1JXCJypNibu8wNA;193094;4
Thunder;0.605;0.822;0;-4.833;1;0.0438;0.00671;0.134;0.147;0.288;167.997;audio_features;1zB4vmk8tFRmM9UULNzbLB;spotify:track:1zB4vmk8tFRmM9UULNzbLB;https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB;https://api.spotify.com/v1/audio-analysis/1zB4vmk8tFRmM9UULNzbLB;187147;4
Fergalicious;0.906;0.584;8;-7.72;0;0.316;0.0576;0.0;0.128;0.831;129.055;audio_features;6Q44rxzH39y2tjic98Spo5;spotify:track:6Q44rxzH39y2tjic98Spo5;https://api.spotify.com/v1/tracks/6Q44rxzH39y2tjic98Spo5;https://api.spotify.com/v1/audio-analysis/6Q44rxzH39y2tjic98Spo5;292373;4
U Smile;0.705;0.59;1;-5.308;1;0.0284;0.504;0.0;0.116;0.421;112.563;audio_features;6Xw2FLih8m5ItDbyP992HH;spotify:track:6Xw2FLih8m5ItDbyP992HH;https://api.spotify.com/v1/tracks/6Xw2FLih8m5ItDbyP992HH;https://api.spotify.com/v1/audio-analysis/6Xw2FLih8m5ItDbyP992HH;196907;3
Back Together;0.589;0.856;7;-5.602;1;0.0558;0.00413;0.0;0.136;0.387;88.978;audio_features;42CgYmz74tNngUErbZ48x6;spotify:track:42CgYmz74tNngUErbZ48x6;https://api.spotify.com/v1/tracks/42CgYmz74tNngUErbZ48x6;https://api.spotify.com/v1/audio-analysis/42CgYmz74tNngUErbZ48x6;238718;4
Never Be Alone;0.376;0.466;10;-6.927;1;0.0353;0.514;5.8e-05;0.0781;0.276;199.835;audio_features;3BYyBzKGPOCHeginhe0F77;spotify:track:3BYyBzKGPOCHeginhe0F77;https://api.spotify.com/v1/tracks/3BYyBzKGPOCHeginhe0F77;https://api.spotify.com/v1/audio-analysis/3BYyBzKGPOCHeginhe0F77;215813;4
Bet On It;0.812;0.67;5;-6.385;0;0.0565;0.0218;0.0;0.0518;0.439;137.038;audio_features;4EnwhEyuVrC1CgvSur5YL4;spotify:track:4EnwhEyuVrC1CgvSur5YL4;https://api.spotify.com/v1/tracks/4EnwhEyuVrC1CgvSur5YL4;https://api.spotify.com/v1/audio-analysis/4EnwhEyuVrC1CgvSur5YL4;198320;4
Stone;0.419;0.453;8;-7.685;1;0.0437;0.539;0.0;0.0971;0.356;140.327;audio_features;56twMOlq9DJc3EgpVUVIrW;spotify:track:56twMOlq9DJc3EgpVUVIrW;https://api.spotify.com/v1/tracks/56twMOlq9DJc3EgpVUVIrW;https://api.spotify.com/v1/audio-analysis/56twMOlq9DJc3EgpVUVIrW;191308;3
Ride (feat. Icona Pop);0.472;0.744;0;-1.601;1;0.0544;0.00881;0.0;0.545;0.653;172.019;audio_features;1xpUUJ6YYlimhnwVDch1vC;spotify:track:1xpUUJ6YYlimhnwVDch1vC;https://api.spotify.com/v1/tracks/1xpUUJ6YYlimhnwVDch1vC;https://api.spotify.com/v1/audio-analysis/1xpUUJ6YYlimhnwVDch1vC;196533;4
Alone With Me;0.625;0.527;1;-6.449;0;0.0331;0.108;0.00291;0.106;0.0477;141.963;audio_features;3BWlLiQSXXxy3OpL59k7lN;spotify:track:3BWlLiQSXXxy3OpL59k7lN;https://api.spotify.com/v1/tracks/3BWlLiQSXXxy3OpL59k7lN;https://api.spotify.com/v1/audio-analysis/3BWlLiQSXXxy3OpL59k7lN;266627;4
Solo Dance;0.746;0.846;9;-2.432;1;0.048;0.0485;0.0;0.195;0.403;114.955;audio_features;10AsRVRdU07cMAFHeGYO3c;spotify:track:10AsRVRdU07cMAFHeGYO3c;https://api.spotify.com/v1/tracks/10AsRVRdU07cMAFHeGYO3c;https://api.spotify.com/v1/audio-analysis/10AsRVRdU07cMAFHeGYO3c;174933;4
9 (After Coachella) (feat. MØ & SOPHIE);0.701;0.435;2;-6.401;1;0.0982;0.488;1.84e-05;0.105;0.466;134.961;audio_features;66QK2ov3jneXmdquV0JpZ1;spotify:track:66QK2ov3jneXmdquV0JpZ1;https://api.spotify.com/v1/tracks/66QK2ov3jneXmdquV0JpZ1;https://api.spotify.com/v1/audio-analysis/66QK2ov3jneXmdquV0JpZ1;272525;4
Pan Pan Pan Pan;0.955;0.86;10;-4.109;1;0.046;0.455;0.0112;0.0745;0.729;129.991;audio_features;30DpyWMhzhTWd9lV8mVV7t;spotify:track:30DpyWMhzhTWd9lV8mVV7t;https://api.spotify.com/v1/tracks/30DpyWMhzhTWd9lV8mVV7t;https://api.spotify.com/v1/audio-analysis/30DpyWMhzhTWd9lV8mVV7t;149538;4
All Night;0.574;0.573;11;-7.079;1;0.085;0.392;2.16e-05;0.0933;0.626;136.304;audio_features;7oAuqs6akGnPU3Tb00ZmyM;spotify:track:7oAuqs6akGnPU3Tb00ZmyM;https://api.spotify.com/v1/tracks/7oAuqs6akGnPU3Tb00ZmyM;https://api.spotify.com/v1/audio-analysis/7oAuqs6akGnPU3Tb00ZmyM;322000;4
Body Heat;0.74;0.974;1;-3.585;1;0.0903;0.189;0.0;0.0849;0.766;120.041;audio_features;75rnLkvIeq8RZ8xjcFIvSG;spotify:track:75rnLkvIeq8RZ8xjcFIvSG;https://api.spotify.com/v1/tracks/75rnLkvIeq8RZ8xjcFIvSG;https://api.spotify.com/v1/audio-analysis/75rnLkvIeq8RZ8xjcFIvSG;207733;4
Just a Friend to You;0.526;0.271;0;-9.403;1;0.0284;0.918;0.0;0.0983;0.413;139.868;audio_features;2f4FDuRjuV1yXfpoG49ABM;spotify:track:2f4FDuRjuV1yXfpoG49ABM;https://api.spotify.com/v1/tracks/2f4FDuRjuV1yXfpoG49ABM;https://api.spotify.com/v1/audio-analysis/2f4FDuRjuV1yXfpoG49ABM;164733;4
Vida Diferenciada 2;0.875;0.748;0;-1.168;1;0.271;0.539;4.37e-06;0.202;0.635;129.877;audio_features;42Gfqo1PKuoGBqT4I4PuJl;spotify:track:42Gfqo1PKuoGBqT4I4PuJl;https://api.spotify.com/v1/tracks/42Gfqo1PKuoGBqT4I4PuJl;https://api.spotify.com/v1/audio-analysis/42Gfqo1PKuoGBqT4I4PuJl;179899;4
The Other Side;0.761;0.607;7;-6.274;1;0.0964;0.00277;0.0;0.132;0.71;105.979;audio_features;463PQggkmk5tTw8ug0ahOX;spotify:track:463PQggkmk5tTw8ug0ahOX;https://api.spotify.com/v1/tracks/463PQggkmk5tTw8ug0ahOX;https://api.spotify.com/v1/audio-analysis/463PQggkmk5tTw8ug0ahOX;188187;4
Write On Me;0.441;0.692;7;-5.427;0;0.128;0.359;1.94e-06;0.161;0.475;189.879;audio_features;0UnhE0UhBTBwtnzEXzP0it;spotify:track:0UnhE0UhBTBwtnzEXzP0it;https://api.spotify.com/v1/tracks/0UnhE0UhBTBwtnzEXzP0it;https://api.spotify.com/v1/audio-analysis/0UnhE0UhBTBwtnzEXzP0it;219560;4
When You Wish Upon a Star;0.661;0.0322;4;-18.903;1;0.0673;0.991;0.871;0.0783;0.265;78.922;audio_features;4oC2OjhMIebaOtUXyqw4P8;spotify:track:4oC2OjhMIebaOtUXyqw4P8;https://api.spotify.com/v1/tracks/4oC2OjhMIebaOtUXyqw4P8;https://api.spotify.com/v1/audio-analysis/4oC2OjhMIebaOtUXyqw4P8;161892;4
Saudade;0.616;0.839;2;-2.895;1;0.106;0.292;0.0;0.268;0.348;147.883;audio_features;6NM06xgqxQ0HU5lxbt2JHi;spotify:track:6NM06xgqxQ0HU5lxbt2JHi;https://api.spotify.com/v1/tracks/6NM06xgqxQ0HU5lxbt2JHi;https://api.spotify.com/v1/audio-analysis/6NM06xgqxQ0HU5lxbt2JHi;210080;4
Stitches;0.746;0.754;1;-6.684;1;0.0676;0.0152;0.0;0.0486;0.746;149.882;audio_features;3zkWCteF82vJwv0hRLba76;spotify:track:3zkWCteF82vJwv0hRLba76;https://api.spotify.com/v1/tracks/3zkWCteF82vJwv0hRLba76;https://api.spotify.com/v1/audio-analysis/3zkWCteF82vJwv0hRLba76;206880;4
No Shame;0.576;0.807;7;-3.019;1;0.0374;0.0185;2.45e-06;0.0963;0.48;90.932;audio_features;4kLm0P01JM1xS94Z4JC3oE;spotify:track:4kLm0P01JM1xS94Z4JC3oE;https://api.spotify.com/v1/tracks/4kLm0P01JM1xS94Z4JC3oE;https://api.spotify.com/v1/audio-analysis/4kLm0P01JM1xS94Z4JC3oE;192737;4
Woman Like Me (feat. Nicki Minaj);0.754;0.854;5;-3.449;0;0.0608;0.177;0.0;0.0808;0.8;75.002;audio_features;222B3aljXx6fFwKmFjuBED;spotify:track:222B3aljXx6fFwKmFjuBED;https://api.spotify.com/v1/tracks/222B3aljXx6fFwKmFjuBED;https://api.spotify.com/v1/audio-analysis/222B3aljXx6fFwKmFjuBED;229720;4
Fly;0.668;0.26;7;-14.256;1;0.0523;0.453;0.0;0.0621;0.368;119.416;audio_features;5b7OgznPJJr1vHNYGyvxau;spotify:track:5b7OgznPJJr1vHNYGyvxau;https://api.spotify.com/v1/tracks/5b7OgznPJJr1vHNYGyvxau;https://api.spotify.com/v1/audio-analysis/5b7OgznPJJr1vHNYGyvxau;147000;4
Nós dois;0.627;0.604;8;-5.997;1;0.06;0.526;0.0;0.308;0.664;177.75;audio_features;2UMMy3ZyQmw5fqnmeaVki8;spotify:track:2UMMy3ZyQmw5fqnmeaVki8;https://api.spotify.com/v1/tracks/2UMMy3ZyQmw5fqnmeaVki8;https://api.spotify.com/v1/audio-analysis/2UMMy3ZyQmw5fqnmeaVki8;213371;4
samba do moço bonito;0.695;0.448;1;-8.696;1;0.0605;0.497;0.0;0.0965;0.902;157.194;audio_features;4eskR9gFtgYA2lY09lgqly;spotify:track:4eskR9gFtgYA2lY09lgqly;https://api.spotify.com/v1/tracks/4eskR9gFtgYA2lY09lgqly;https://api.spotify.com/v1/audio-analysis/4eskR9gFtgYA2lY09lgqly;197091;4
Meu Coração Deu PT - Ao Vivo;0.647;0.93;8;-3.147;0;0.0636;0.0916;0.0;0.401;0.848;133.966;audio_features;6zCqeUUqLb2CapBmVwAHll;spotify:track:6zCqeUUqLb2CapBmVwAHll;https://api.spotify.com/v1/tracks/6zCqeUUqLb2CapBmVwAHll;https://api.spotify.com/v1/audio-analysis/6zCqeUUqLb2CapBmVwAHll;183627;4
Sem Limites;0.721;0.599;4;-5.41;0;0.299;0.416;0.0;0.14;0.665;141.946;audio_features;0DWUfq7vSAArkz82XHnuGm;spotify:track:0DWUfq7vSAArkz82XHnuGm;https://api.spotify.com/v1/tracks/0DWUfq7vSAArkz82XHnuGm;https://api.spotify.com/v1/audio-analysis/0DWUfq7vSAArkz82XHnuGm;171371;4
Get Ugly;0.75;0.683;9;-4.829;0;0.12;0.0462;1.32e-06;0.297;0.539;111.066;audio_features;1dl3vuXJS9anUXE7XnNP75;spotify:track:1dl3vuXJS9anUXE7XnNP75;https://api.spotify.com/v1/tracks/1dl3vuXJS9anUXE7XnNP75;https://api.spotify.com/v1/audio-analysis/1dl3vuXJS9anUXE7XnNP75;200492;4
do re mi;0.745;0.593;8;-6.35;1;0.0526;0.00522;5.25e-06;0.123;0.17;111.002;audio_features;3Q3myFA7q4Op95DOpHplaY;spotify:track:3Q3myFA7q4Op95DOpHplaY;https://api.spotify.com/v1/tracks/3Q3myFA7q4Op95DOpHplaY;https://api.spotify.com/v1/audio-analysis/3Q3myFA7q4Op95DOpHplaY;212027;3
Research;0.764;0.759;8;-4.494;1;0.244;0.216;0.0;0.308;0.762;143.037;audio_features;0nfkzX4y8O7Jxotd7bCu2C;spotify:track:0nfkzX4y8O7Jxotd7bCu2C;https://api.spotify.com/v1/tracks/0nfkzX4y8O7Jxotd7bCu2C;https://api.spotify.com/v1/audio-analysis/0nfkzX4y8O7Jxotd7bCu2C;230280;4
Te Roubar pra Mim;0.749;0.702;6;-6.611;1;0.0479;0.155;0.0;0.148;0.962;141.999;audio_features;6sgCZybqq4ED7fHsDtahvK;spotify:track:6sgCZybqq4ED7fHsDtahvK;https://api.spotify.com/v1/tracks/6sgCZybqq4ED7fHsDtahvK;https://api.spotify.com/v1/audio-analysis/6sgCZybqq4ED7fHsDtahvK;190187;4
Close;0.748;0.524;8;-5.599;1;0.0338;0.414;0.0;0.111;0.661;95.01;audio_features;7BKLCZ1jbUBVqRi2FVlTVw;spotify:track:7BKLCZ1jbUBVqRi2FVlTVw;https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw;https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw;244960;4
Então Joga;0.678;0.609;7;-7.408;1;0.419;0.201;1.05e-05;0.275;0.516;129.849;audio_features;1Qt8wL1hGNLiSYX9xlg0iV;spotify:track:1Qt8wL1hGNLiSYX9xlg0iV;https://api.spotify.com/v1/tracks/1Qt8wL1hGNLiSYX9xlg0iV;https://api.spotify.com/v1/audio-analysis/1Qt8wL1hGNLiSYX9xlg0iV;157037;4
2U;0.548;0.65;8;-5.827;0;0.0591;0.219;0.0;0.225;0.557;144.937;audio_features;3A7qX2QjDlPnazUsRk5y0M;spotify:track:3A7qX2QjDlPnazUsRk5y0M;https://api.spotify.com/v1/tracks/3A7qX2QjDlPnazUsRk5y0M;https://api.spotify.com/v1/audio-analysis/3A7qX2QjDlPnazUsRk5y0M;194897;4
Death On Two Legs (Dedicated To...) - Remastered 2011;0.373;0.691;2;-6.219;1;0.0554;0.362;4.03e-05;0.133;0.499;124.767;audio_features;2MvRMWU2ILRcFEU8WWbuP8;spotify:track:2MvRMWU2ILRcFEU8WWbuP8;https://api.spotify.com/v1/tracks/2MvRMWU2ILRcFEU8WWbuP8;https://api.spotify.com/v1/audio-analysis/2MvRMWU2ILRcFEU8WWbuP8;223920;4
